interval_start_local,region,total_outage_mw,solar_price,wind_price,natural_gas_price,coal_price,nuclear_price,oil_price,hydro_price
2015-10-23,PJM RTO,3123.51,23.49,32.6,32.24,40.14,6.39,77.66,9.55
2015-10-24,PJM RTO,4780.02,37.63,26.42,53.73,52.28,6.22,84.32,8.97
2015-10-25,PJM RTO,3025.8,34.15,26.47,40.85,40.08,6.94,106.05,11.06
2015-10-26,PJM RTO,3168.73,36.82,29.01,32.1,52.55,8.67,87.42,9.57
2015-10-27,PJM RTO,3817.39,38.62,12.37,36.48,49.68,6.51,99.92,10.34
2015-10-28,PJM RTO,3171.36,34.47,13.32,50.18,52.5,7.42,99.73,10.3
2015-10-29,PJM RTO,3626.28,28.46,21.21,34.88,50.79,7.55,80.99,7.73
2015-10-30,PJM RTO,3105.77,29.03,40.4,36.53,50.61,7.79,88.67,6.19
2015-10-31,PJM RTO,3310.97,27.97,23.62,39.04,48.87,7.63,114.1,6.19
2015-11-01,PJM RTO,3005.62,31.76,13.4,34.28,49.58,8.17,87.13,7.86
2015-11-02,PJM RTO,4888.92,25.56,25.76,46.43,42.73,8.63,109.36,9.56
2015-11-03,PJM RTO,3523.19,24.41,27.26,50.5,41.69,8.49,85.52,7.15
2015-11-04,PJM RTO,3903.69,33.82,23.66,59.37,47.11,7.68,86.3,12.69
2015-11-05,PJM RTO,4235.77,40.59,17.64,46.56,46.17,7.28,112.93,10.9
2015-11-06,PJM RTO,3002.29,29.53,21.75,58.38,46.55,9.28,95.67,10.55
2015-11-07,PJM RTO,3536.11,23.76,33.32,55.4,51.53,9.33,81.0,8.44
2015-11-08,PJM RTO,3734.0,41.0,19.46,65.43,37.15,8.34,74.56,13.2
2015-11-09,PJM RTO,3148.38,22.12,16.25,63.18,44.99,7.51,128.44,10.35
2015-11-10,PJM RTO,3309.83,33.68,32.75,32.12,52.09,9.33,93.71,6.24
2015-11-11,PJM RTO,3342.44,29.61,26.14,49.49,52.6,6.61,132.87,13.72
2015-11-12,PJM RTO,3269.1,30.35,24.03,47.35,45.54,6.71,88.68,11.17
2015-11-13,PJM RTO,3215.47,32.06,13.01,45.82,51.42,7.69,115.79,13.85
2015-11-14,PJM RTO,3513.9,24.72,13.52,38.3,50.12,9.13,84.57,7.8
2015-11-15,PJM RTO,3779.01,30.45,29.72,46.01,43.98,8.38,85.64,10.26
2015-11-16,PJM RTO,3626.13,30.56,28.17,32.61,50.74,7.67,104.56,11.83
2015-11-17,PJM RTO,3829.28,38.67,16.53,46.21,54.65,8.0,100.63,13.64
2015-11-18,PJM RTO,3585.97,30.69,37.59,50.93,44.69,10.36,92.6,8.18
2015-11-19,PJM RTO,3299.07,22.21,23.93,43.24,44.75,8.57,79.12,4.9
2015-11-20,PJM RTO,4612.78,25.66,13.32,52.89,43.01,8.2,107.97,10.21
2015-11-21,PJM RTO,3026.96,29.37,30.51,52.21,45.7,7.84,73.42,12.77
2015-11-22,PJM RTO,3034.87,30.61,34.8,53.68,59.38,7.08,104.26,16.56
2015-11-23,PJM RTO,3029.88,29.24,29.17,49.04,47.73,8.18,99.45,9.57
2015-11-24,PJM RTO,3016.2,19.05,32.46,53.12,53.12,8.6,108.3,8.02
2015-11-25,PJM RTO,3701.77,29.83,33.81,48.3,52.02,8.9,49.05,6.52
2015-11-26,PJM RTO,3232.32,27.24,17.83,70.9,49.29,6.84,79.59,12.53
2015-11-27,PJM RTO,3531.48,24.44,34.22,42.98,55.48,7.47,82.1,9.01
2015-11-28,PJM RTO,3150.32,35.44,36.41,43.24,56.2,8.43,109.88,12.97
2015-11-29,PJM RTO,3143.72,30.51,15.43,30.08,52.32,6.48,63.4,12.08
2015-11-30,PJM RTO,3930.93,24.19,-2.7,55.03,47.22,9.86,103.18,9.98
2015-12-01,PJM RTO,4048.19,28.99,19.43,75.44,43.4,8.11,99.88,9.65
2015-12-02,PJM RTO,4028.67,36.58,24.06,67.11,50.26,6.65,105.31,9.79
2015-12-03,PJM RTO,4080.02,31.52,8.82,60.11,51.82,8.34,127.83,12.74
2015-12-04,PJM RTO,4179.6,41.6,16.53,61.78,47.35,7.71,126.9,6.61
2015-12-05,PJM RTO,4037.88,37.6,26.9,53.48,52.38,8.93,101.75,10.1
2015-12-06,PJM RTO,4347.65,47.82,30.85,89.2,55.03,6.4,71.7,12.91
2015-12-07,PJM RTO,5006.9,49.1,22.78,71.48,60.69,8.43,121.05,6.93
2015-12-08,PJM RTO,4056.76,38.96,33.85,70.39,65.35,6.78,125.1,15.9
2015-12-09,PJM RTO,4317.61,37.29,37.45,75.19,52.38,9.44,124.47,15.06
2015-12-10,PJM RTO,4088.66,37.92,40.32,78.77,58.12,7.12,116.99,16.81
2015-12-11,PJM RTO,4372.34,39.57,18.55,78.52,51.58,8.0,95.51,7.51
2015-12-12,PJM RTO,4705.59,39.64,23.68,83.5,46.35,7.68,121.59,16.87
2015-12-13,PJM RTO,4261.66,47.29,23.56,52.16,57.14,8.16,92.96,9.46
2015-12-14,PJM RTO,4483.86,32.87,29.87,77.38,60.04,7.97,113.54,6.99
2015-12-15,PJM RTO,6088.85,37.76,22.79,58.26,49.73,7.92,46.15,6.04
2015-12-16,PJM RTO,4114.34,39.78,15.46,64.8,55.51,7.48,110.45,7.58
2015-12-17,PJM RTO,5174.43,51.75,40.0,53.76,50.89,9.25,110.65,6.64
2015-12-18,PJM RTO,5231.72,43.06,8.84,56.93,55.44,7.47,113.72,7.64
2015-12-19,PJM RTO,4386.42,42.9,30.12,72.5,58.94,8.22,99.03,4.21
2015-12-20,PJM RTO,4555.83,47.1,5.71,63.32,52.43,7.46,110.94,7.08
2015-12-21,PJM RTO,4277.85,39.04,26.94,73.39,59.95,7.81,134.6,9.92
2015-12-22,PJM RTO,4414.18,36.77,21.6,67.3,62.68,7.96,124.61,7.79
2015-12-23,PJM RTO,4252.26,45.17,33.61,71.8,58.25,6.22,111.26,10.46
2015-12-24,PJM RTO,4813.73,42.96,23.5,80.38,55.33,7.64,105.42,13.23
2015-12-25,PJM RTO,5333.76,30.66,29.16,69.33,55.67,8.42,120.61,11.86
2015-12-26,PJM RTO,4405.06,39.76,18.82,73.34,55.9,9.25,92.12,13.68
2015-12-27,PJM RTO,5068.27,43.74,32.95,76.02,49.56,8.17,121.58,6.0
2015-12-28,PJM RTO,4081.73,33.45,13.3,70.87,41.07,9.03,104.18,6.31
2015-12-29,PJM RTO,5222.83,39.86,30.69,63.71,55.12,6.42,99.97,7.98
2015-12-30,PJM RTO,4077.92,36.07,35.4,67.27,58.57,8.34,96.95,14.58
2015-12-31,PJM RTO,4105.4,38.73,27.01,88.91,60.77,9.67,117.47,13.36
2016-01-01,PJM RTO,4050.3,44.39,37.88,65.67,55.78,7.42,144.21,8.79
2016-01-02,PJM RTO,5300.46,35.48,43.22,76.95,59.35,9.01,115.48,6.42
2016-01-03,PJM RTO,4547.29,43.08,25.32,52.57,49.69,8.03,137.7,9.33
2016-01-04,PJM RTO,4521.67,40.73,34.48,79.6,55.37,8.12,106.29,5.68
2016-01-05,PJM RTO,4928.61,43.06,25.53,68.72,52.28,8.83,121.13,8.93
2016-01-06,PJM RTO,5066.08,37.63,27.49,57.8,58.87,8.24,101.22,13.96
2016-01-07,PJM RTO,4195.63,40.79,16.05,58.94,59.0,9.36,111.19,12.4
2016-01-08,PJM RTO,4018.76,45.64,38.46,73.91,48.31,7.99,109.16,4.17
2016-01-09,PJM RTO,4054.04,45.19,25.25,54.08,50.48,9.98,100.61,13.8
2016-01-10,PJM RTO,4119.31,41.82,27.14,84.05,53.21,9.57,109.77,13.18
2016-01-11,PJM RTO,5397.63,36.55,36.03,79.6,55.54,7.47,115.17,10.89
2016-01-12,PJM RTO,4000.61,44.14,7.83,40.13,60.39,8.34,112.26,14.2
2016-01-13,PJM RTO,4663.06,39.99,29.68,74.67,65.47,8.11,132.52,9.58
2016-01-14,PJM RTO,4155.8,47.58,-0.76,70.3,55.73,8.34,105.61,10.77
2016-01-15,PJM RTO,4136.11,38.26,18.18,49.5,47.9,7.57,149.88,4.98
2016-01-16,PJM RTO,4238.89,32.72,25.01,77.82,56.57,7.76,84.55,18.6
2016-01-17,PJM RTO,4206.5,49.51,36.6,85.22,57.12,10.04,95.89,14.15
2016-01-18,PJM RTO,4220.0,43.88,11.0,67.99,51.74,8.39,104.78,8.22
2016-01-19,PJM RTO,4117.18,40.59,23.15,87.14,46.87,8.19,110.63,5.74
2016-01-20,PJM RTO,4250.98,43.13,28.5,58.76,57.16,7.13,128.2,12.41
2016-01-21,PJM RTO,4206.34,45.71,20.94,52.53,58.11,6.52,122.97,7.92
2016-01-22,PJM RTO,4619.41,49.5,20.47,65.24,55.31,9.29,93.45,11.87
2016-01-23,PJM RTO,4418.84,40.31,20.94,82.08,54.42,8.66,118.57,11.74
2016-01-24,PJM RTO,4682.04,40.65,18.82,82.4,46.59,9.02,109.96,15.65
2016-01-25,PJM RTO,4225.77,51.89,26.96,74.62,57.62,8.21,106.74,10.75
2016-01-26,PJM RTO,4417.38,30.37,31.85,78.01,48.85,7.21,100.09,13.04
2016-01-27,PJM RTO,4024.84,48.62,37.89,68.53,65.04,7.34,97.37,8.34
2016-01-28,PJM RTO,4388.04,34.48,45.59,61.06,57.45,6.6,102.84,7.94
2016-01-29,PJM RTO,4466.75,37.86,27.92,72.47,54.53,7.06,101.93,3.96
2016-01-30,PJM RTO,4206.23,46.47,29.82,60.63,54.18,6.82,136.59,7.82
2016-01-31,PJM RTO,4730.9,37.19,29.58,72.8,44.47,8.55,117.35,13.35
2016-02-01,PJM RTO,5066.78,42.1,15.31,75.26,53.93,7.31,137.47,9.38
2016-02-02,PJM RTO,4187.32,40.94,24.37,68.59,64.01,6.9,106.97,8.67
2016-02-03,PJM RTO,4292.27,37.53,18.57,67.27,52.75,7.18,110.74,11.02
2016-02-04,PJM RTO,4150.06,35.67,36.51,63.77,53.82,8.85,124.12,4.52
2016-02-05,PJM RTO,5235.99,39.24,23.64,74.27,50.93,9.54,104.2,5.42
2016-02-06,PJM RTO,4024.35,37.03,31.9,54.77,56.37,6.96,100.13,8.96
2016-02-07,PJM RTO,4019.67,51.01,25.27,48.28,49.86,8.54,108.35,12.96
2016-02-08,PJM RTO,4502.28,48.76,14.78,65.99,62.58,9.01,129.41,14.84
2016-02-09,PJM RTO,4169.67,39.26,40.82,67.79,53.29,8.18,108.34,7.85
2016-02-10,PJM RTO,5156.1,28.87,31.85,66.08,53.19,7.98,110.68,7.34
2016-02-11,PJM RTO,4080.58,42.56,29.0,80.69,55.52,7.7,106.52,13.8
2016-02-12,PJM RTO,5599.79,33.42,19.63,75.59,54.31,7.2,113.78,12.72
2016-02-13,PJM RTO,4954.55,45.21,18.17,76.39,52.54,6.75,128.97,7.91
2016-02-14,PJM RTO,4875.55,36.4,37.33,80.22,52.16,8.21,129.34,13.64
2016-02-15,PJM RTO,4146.38,39.52,21.78,84.64,52.46,7.25,108.29,12.37
2016-02-16,PJM RTO,4065.24,33.49,28.65,75.9,50.58,6.94,105.89,9.76
2016-02-17,PJM RTO,4200.81,38.62,35.02,82.93,54.83,7.11,112.12,9.53
2016-02-18,PJM RTO,5499.0,44.73,28.14,68.86,55.41,7.92,104.28,9.83
2016-02-19,PJM RTO,4660.52,44.35,31.41,87.83,54.77,8.23,128.24,14.49
2016-02-20,PJM RTO,4335.93,45.19,23.76,54.22,67.11,8.35,114.64,8.85
2016-02-21,PJM RTO,4163.97,39.27,16.91,63.64,56.01,9.75,107.54,8.55
2016-02-22,PJM RTO,4327.8,38.6,31.69,57.33,62.62,8.29,134.18,8.38
2016-02-23,PJM RTO,4244.49,42.22,27.97,72.63,48.63,7.91,121.93,10.01
2016-02-24,PJM RTO,4080.58,46.94,26.55,69.44,57.61,8.79,97.58,7.12
2016-02-25,PJM RTO,4671.62,40.87,26.72,57.54,48.44,8.73,91.04,12.66
2016-02-26,PJM RTO,4437.16,43.26,30.96,80.86,57.95,9.2,127.69,3.5
2016-02-27,PJM RTO,4706.93,42.54,26.33,73.36,53.93,8.8,116.25,14.67
2016-02-28,PJM RTO,4044.61,34.11,15.77,77.49,47.71,8.78,106.54,9.59
2016-02-29,PJM RTO,4462.37,46.51,17.68,55.44,49.66,8.57,98.97,10.81
2016-03-01,PJM RTO,3260.79,16.25,29.56,37.13,55.94,6.98,96.32,4.02
2016-03-02,PJM RTO,3372.05,32.32,32.32,36.86,48.84,7.97,85.08,6.11
2016-03-03,PJM RTO,3087.36,32.33,12.43,47.33,46.04,8.47,60.96,6.44
2016-03-04,PJM RTO,4389.09,38.49,38.31,50.75,56.24,8.3,95.2,7.01
2016-03-05,PJM RTO,4137.94,28.82,24.79,45.73,51.84,8.63,113.52,1.34
2016-03-06,PJM RTO,3640.73,21.55,22.94,35.52,44.17,7.98,82.96,5.24
2016-03-07,PJM RTO,3487.03,22.67,31.72,41.54,52.55,9.04,70.64,9.18
2016-03-08,PJM RTO,3986.02,28.7,27.45,39.53,49.15,9.15,115.44,1.71
2016-03-09,PJM RTO,3039.2,30.33,32.54,21.52,41.76,6.65,80.1,2.86
2016-03-10,PJM RTO,3232.6,35.64,14.67,49.75,44.13,8.7,83.35,6.88
2016-03-11,PJM RTO,3950.96,26.74,17.5,45.07,38.72,6.83,78.92,5.16
2016-03-12,PJM RTO,3021.78,27.69,21.78,44.02,52.89,8.37,108.41,4.38
2016-03-13,PJM RTO,3479.36,37.8,20.87,49.89,52.85,9.62,81.78,8.14
2016-03-14,PJM RTO,3478.61,28.94,30.32,38.89,45.32,7.02,86.09,-0.08
2016-03-15,PJM RTO,3147.78,26.07,25.64,56.51,53.35,7.33,84.76,4.96
2016-03-16,PJM RTO,3000.19,27.56,10.25,17.86,47.42,7.87,95.6,9.81
2016-03-17,PJM RTO,3144.72,32.03,18.36,63.23,47.51,9.06,98.71,5.87
2016-03-18,PJM RTO,3398.08,29.24,24.39,33.73,48.3,7.82,62.27,5.61
2016-03-19,PJM RTO,3690.75,35.06,24.43,57.65,55.16,10.69,88.57,8.55
2016-03-20,PJM RTO,3952.12,31.17,25.81,58.74,49.85,7.77,100.44,9.83
2016-03-21,PJM RTO,3166.57,24.14,17.71,29.2,56.11,9.46,100.86,3.74
2016-03-22,PJM RTO,3310.31,34.22,48.09,56.52,45.67,8.0,80.55,6.38
2016-03-23,PJM RTO,3553.05,19.03,27.44,38.2,47.61,7.8,94.09,-0.82
2016-03-24,PJM RTO,3014.79,30.5,17.15,60.92,54.02,7.52,96.6,5.94
2016-03-25,PJM RTO,5629.51,29.1,39.42,46.12,56.3,7.54,98.87,7.42
2016-03-26,PJM RTO,3395.08,28.74,33.78,29.46,46.69,7.54,62.0,7.26
2016-03-27,PJM RTO,4176.4,31.41,24.24,37.36,60.45,8.71,93.92,4.93
2016-03-28,PJM RTO,3384.8,30.8,13.68,31.07,43.29,8.86,70.24,0.59
2016-03-29,PJM RTO,3183.04,27.23,28.35,44.67,53.39,7.46,78.58,7.09
2016-03-30,PJM RTO,3333.05,27.86,34.28,43.29,51.03,8.3,74.8,7.13
2016-03-31,PJM RTO,4138.88,34.75,22.01,41.14,51.8,8.82,95.39,6.59
2016-04-01,PJM RTO,4237.06,34.58,29.08,44.68,44.2,8.61,85.8,4.35
2016-04-02,PJM RTO,3275.06,30.67,22.17,45.9,54.94,9.07,93.82,4.18
2016-04-03,PJM RTO,3489.87,35.46,29.31,57.22,49.96,9.75,100.83,5.8
2016-04-04,PJM RTO,3306.19,28.23,26.11,45.08,50.98,7.52,57.58,6.53
2016-04-05,PJM RTO,4170.93,31.99,12.11,39.21,41.93,8.57,99.41,10.14
2016-04-06,PJM RTO,3205.17,27.01,33.53,42.74,54.4,8.77,89.73,7.69
2016-04-07,PJM RTO,5100.48,31.01,24.59,36.19,50.92,7.37,94.78,4.74
2016-04-08,PJM RTO,3258.9,37.1,20.98,37.17,44.42,8.77,110.2,-1.24
2016-04-09,PJM RTO,3548.93,35.06,16.92,52.27,42.1,8.67,84.7,4.49
2016-04-10,PJM RTO,3314.31,20.21,19.44,45.36,45.1,7.82,103.88,8.14
2016-04-11,PJM RTO,3502.73,29.2,33.68,46.84,51.34,7.49,99.44,8.75
2016-04-12,PJM RTO,4044.93,25.63,24.49,41.31,46.7,8.47,76.55,12.5
2016-04-13,PJM RTO,4983.85,32.15,23.13,55.72,52.35,8.09,65.77,3.59
2016-04-14,PJM RTO,3132.47,30.49,20.83,38.69,55.62,8.37,79.99,8.39
2016-04-15,PJM RTO,3469.58,27.64,22.01,62.15,52.33,7.2,94.57,4.8
2016-04-16,PJM RTO,3403.03,32.19,20.31,37.49,49.93,6.68,80.86,5.4
2016-04-17,PJM RTO,4138.48,38.73,25.64,47.5,49.56,9.25,67.29,5.16
2016-04-18,PJM RTO,5014.95,34.54,20.94,48.64,46.0,7.98,64.1,6.28
2016-04-19,PJM RTO,3164.62,31.5,21.75,26.25,44.67,8.09,90.24,1.12
2016-04-20,PJM RTO,3502.09,29.44,34.37,56.12,53.47,6.76,82.6,1.5
2016-04-21,PJM RTO,3437.4,24.34,12.91,35.55,50.89,8.05,95.35,6.73
2016-04-22,PJM RTO,3013.41,38.81,19.24,45.2,47.09,7.97,82.7,2.1
2016-04-23,PJM RTO,3446.49,41.05,11.06,49.28,44.97,8.43,89.44,5.3
2016-04-24,PJM RTO,4506.0,19.75,18.98,44.09,46.15,9.59,83.77,10.06
2016-04-25,PJM RTO,4001.29,29.09,24.56,37.5,50.03,8.02,88.53,6.06
2016-04-26,PJM RTO,3044.06,34.96,17.99,38.53,47.59,8.18,98.4,6.64
2016-04-27,PJM RTO,3264.6,26.86,20.62,40.04,50.61,6.84,102.72,8.84
2016-04-28,PJM RTO,3473.45,30.73,14.14,40.93,45.99,10.05,67.61,6.34
2016-04-29,PJM RTO,3092.55,34.4,28.91,41.51,56.74,8.42,111.7,2.5
2016-04-30,PJM RTO,3007.12,26.95,18.49,49.94,45.65,7.47,75.16,1.5
2016-05-01,PJM RTO,3124.69,26.29,25.94,18.34,56.37,6.21,87.81,6.29
2016-05-02,PJM RTO,3675.99,27.15,30.05,41.64,61.75,8.27,106.53,5.25
2016-05-03,PJM RTO,3194.83,27.15,31.96,34.46,50.18,9.59,77.78,1.94
2016-05-04,PJM RTO,3152.23,27.05,22.52,47.78,57.58,6.8,84.26,3.05
2016-05-05,PJM RTO,3366.12,33.09,31.82,43.14,49.78,8.13,97.53,3.75
2016-05-06,PJM RTO,4041.64,34.82,36.46,49.33,50.02,7.62,73.29,3.71
2016-05-07,PJM RTO,3057.25,22.32,40.33,18.49,62.34,5.62,89.42,6.81
2016-05-08,PJM RTO,3136.85,31.13,30.37,38.13,43.09,7.24,60.67,5.66
2016-05-09,PJM RTO,3660.13,31.13,17.1,43.29,51.44,7.07,73.45,5.76
2016-05-10,PJM RTO,3337.45,37.08,35.28,43.28,55.6,7.21,79.46,3.83
2016-05-11,PJM RTO,3169.14,22.42,47.7,53.29,54.6,8.62,75.51,7.57
2016-05-12,PJM RTO,4106.05,34.42,25.33,58.85,53.48,8.52,102.96,2.85
2016-05-13,PJM RTO,3588.52,26.24,10.88,38.64,49.87,8.28,101.28,4.51
2016-05-14,PJM RTO,3684.93,27.62,20.61,45.02,50.51,8.75,87.36,9.47
2016-05-15,PJM RTO,3306.43,28.18,31.4,43.75,48.66,6.94,91.9,5.22
2016-05-16,PJM RTO,3652.1,26.63,11.21,47.19,47.93,8.21,76.76,0.22
2016-05-17,PJM RTO,3204.72,19.4,13.91,34.51,49.9,7.23,83.45,3.58
2016-05-18,PJM RTO,3083.02,36.5,33.8,59.84,42.29,7.2,84.55,1.86
2016-05-19,PJM RTO,3644.52,22.68,22.84,35.05,46.58,6.16,89.79,8.42
2016-05-20,PJM RTO,3079.76,24.73,24.13,50.01,42.48,7.0,102.95,5.22
2016-05-21,PJM RTO,3327.81,19.88,22.82,62.52,43.81,8.21,99.96,5.3
2016-05-22,PJM RTO,3341.2,20.95,29.64,38.41,54.66,5.85,110.19,5.03
2016-05-23,PJM RTO,3155.04,24.07,24.58,52.93,51.25,7.17,73.3,-0.11
2016-05-24,PJM RTO,5231.04,27.29,30.71,44.0,57.38,8.32,73.16,1.71
2016-05-25,PJM RTO,3386.98,28.96,16.48,34.75,55.03,7.6,91.92,7.08
2016-05-26,PJM RTO,4128.19,33.92,13.16,46.41,46.74,7.61,89.6,0.74
2016-05-27,PJM RTO,3339.8,29.0,20.84,47.79,54.15,8.21,77.46,1.99
2016-05-28,PJM RTO,3351.99,25.99,22.28,40.3,52.63,8.16,76.58,2.72
2016-05-29,PJM RTO,3149.55,27.57,20.73,50.58,54.75,7.72,77.9,4.83
2016-05-30,PJM RTO,3153.29,32.72,23.27,62.87,49.82,8.59,101.49,3.19
2016-05-31,PJM RTO,3311.1,33.15,33.69,34.25,55.07,7.62,72.07,2.96
2016-06-01,PJM RTO,4050.6,29.97,24.01,69.41,52.99,8.47,114.4,14.13
2016-06-02,PJM RTO,4267.19,18.07,9.21,42.72,49.65,7.67,90.13,10.31
2016-06-03,PJM RTO,4195.04,36.03,27.5,59.87,51.78,7.84,117.04,11.44
2016-06-04,PJM RTO,4272.8,34.41,14.21,65.19,46.37,8.94,89.73,8.03
2016-06-05,PJM RTO,4451.85,36.35,17.94,50.84,50.2,8.07,98.58,12.08
2016-06-06,PJM RTO,4879.98,33.26,24.62,75.53,46.92,7.47,106.34,11.37
2016-06-07,PJM RTO,5680.58,36.06,48.19,69.74,56.32,8.46,115.78,8.47
2016-06-08,PJM RTO,4014.12,35.67,20.78,51.66,48.1,6.6,112.46,13.44
2016-06-09,PJM RTO,4172.38,29.59,29.88,60.5,41.25,6.95,88.61,8.41
2016-06-10,PJM RTO,4127.43,30.73,41.8,66.38,55.3,7.58,98.03,11.33
2016-06-11,PJM RTO,4339.65,26.21,5.8,45.92,50.54,7.78,129.79,7.5
2016-06-12,PJM RTO,4382.99,38.34,28.46,63.21,46.03,9.49,54.94,8.54
2016-06-13,PJM RTO,5436.25,31.99,28.28,64.93,40.95,8.27,63.88,9.87
2016-06-14,PJM RTO,4443.06,35.23,25.73,62.91,54.75,7.51,85.17,12.87
2016-06-15,PJM RTO,4261.14,20.6,35.81,65.27,52.03,6.85,102.27,12.33
2016-06-16,PJM RTO,4975.65,31.17,22.72,62.91,46.9,8.39,79.07,7.97
2016-06-17,PJM RTO,4782.11,33.35,22.58,63.34,48.68,9.23,96.4,10.77
2016-06-18,PJM RTO,5918.86,29.42,27.46,82.59,48.03,7.16,95.96,11.67
2016-06-19,PJM RTO,4206.94,24.94,25.93,59.26,43.63,7.53,99.25,4.3
2016-06-20,PJM RTO,4193.55,25.99,21.94,69.62,51.1,7.09,93.4,10.3
2016-06-21,PJM RTO,4087.43,33.61,26.24,56.53,46.59,7.53,92.28,13.29
2016-06-22,PJM RTO,4283.71,37.98,11.93,47.17,46.78,8.77,71.5,8.99
2016-06-23,PJM RTO,4235.96,28.78,31.83,69.21,42.96,8.06,111.4,5.93
2016-06-24,PJM RTO,4133.2,26.53,26.08,68.69,39.55,8.13,73.74,10.75
2016-06-25,PJM RTO,4115.38,28.45,10.22,58.94,45.3,6.17,100.39,9.73
2016-06-26,PJM RTO,4575.07,34.5,15.45,66.39,52.39,7.69,85.46,10.65
2016-06-27,PJM RTO,4043.68,23.1,21.73,66.62,47.43,10.12,111.7,13.49
2016-06-28,PJM RTO,4104.27,29.22,24.75,67.12,52.2,8.17,89.25,6.32
2016-06-29,PJM RTO,4391.09,37.48,34.24,57.45,51.56,9.26,77.77,9.29
2016-06-30,PJM RTO,4111.01,37.41,14.38,44.33,49.91,8.61,108.1,8.66
2016-07-01,PJM RTO,5144.39,29.72,35.8,41.61,55.32,8.79,80.71,10.22
2016-07-02,PJM RTO,4187.36,32.97,15.59,65.07,49.12,9.59,82.87,9.72
2016-07-03,PJM RTO,4235.8,26.8,22.01,58.15,49.25,7.95,93.23,16.34
2016-07-04,PJM RTO,5269.85,29.75,10.77,54.29,54.78,9.52,85.39,10.98
2016-07-05,PJM RTO,4210.84,24.51,26.15,54.83,47.47,8.8,91.12,6.85
2016-07-06,PJM RTO,5010.11,30.51,35.68,53.67,48.98,8.39,95.59,16.26
2016-07-07,PJM RTO,4371.32,39.03,27.37,34.29,48.1,8.29,85.39,13.57
2016-07-08,PJM RTO,5265.4,38.07,28.52,70.7,54.19,7.3,87.62,7.84
2016-07-09,PJM RTO,4672.54,32.71,24.99,52.52,57.13,9.5,97.36,11.78
2016-07-10,PJM RTO,4393.21,34.71,11.53,51.88,56.86,8.36,87.65,12.37
2016-07-11,PJM RTO,4137.88,35.74,26.48,66.62,55.11,8.26,130.35,10.68
2016-07-12,PJM RTO,4130.34,32.53,27.63,59.19,47.13,7.97,97.56,9.84
2016-07-13,PJM RTO,4547.02,30.07,17.75,45.84,52.5,9.92,97.55,7.86
2016-07-14,PJM RTO,5629.46,34.31,15.73,80.99,52.45,6.89,77.62,13.6
2016-07-15,PJM RTO,4084.21,31.57,38.18,52.59,47.55,8.93,91.53,5.27
2016-07-16,PJM RTO,4862.93,32.32,24.89,56.59,55.99,9.09,56.38,10.96
2016-07-17,PJM RTO,4585.5,35.92,28.49,65.46,52.05,8.38,108.32,12.77
2016-07-18,PJM RTO,4683.58,29.85,17.17,44.92,45.43,8.25,95.36,5.67
2016-07-19,PJM RTO,4607.31,25.7,32.24,54.78,52.72,8.16,91.83,12.93
2016-07-20,PJM RTO,4190.71,23.26,28.87,47.75,51.72,7.9,136.59,2.29
2016-07-21,PJM RTO,4756.75,28.07,20.43,47.76,49.78,8.73,98.71,11.57
2016-07-22,PJM RTO,4063.85,37.26,25.47,65.77,44.52,8.76,77.37,13.62
2016-07-23,PJM RTO,4227.8,43.44,37.79,68.75,51.24,8.24,70.79,10.0
2016-07-24,PJM RTO,4018.88,33.29,22.09,53.94,46.07,7.41,104.07,10.7
2016-07-25,PJM RTO,4328.91,28.54,30.68,61.96,54.7,7.22,79.28,5.48
2016-07-26,PJM RTO,4458.41,30.99,23.8,75.6,48.24,9.12,100.29,8.3
2016-07-27,PJM RTO,5145.59,33.76,8.66,57.29,51.08,8.51,97.29,5.42
2016-07-28,PJM RTO,4079.88,24.98,24.08,58.82,47.0,8.93,77.12,10.99
2016-07-29,PJM RTO,4019.7,28.91,38.83,60.32,46.49,9.6,114.91,14.21
2016-07-30,PJM RTO,4329.34,37.34,30.39,64.14,58.85,8.2,114.89,13.06
2016-07-31,PJM RTO,4788.84,24.77,14.01,71.79,49.88,9.22,81.19,13.71
2016-08-01,PJM RTO,5805.19,31.89,21.64,72.93,55.44,8.38,113.37,11.75
2016-08-02,PJM RTO,5334.52,28.77,18.99,52.36,50.69,9.36,92.13,15.51
2016-08-03,PJM RTO,4280.88,26.38,24.74,69.15,39.67,7.16,97.57,14.21
2016-08-04,PJM RTO,4011.16,27.3,27.8,53.47,55.78,9.21,92.19,12.71
2016-08-05,PJM RTO,4107.77,28.9,19.39,64.83,43.86,7.49,79.13,12.05
2016-08-06,PJM RTO,4602.86,29.49,15.94,55.27,48.81,9.55,55.52,8.51
2016-08-07,PJM RTO,4013.26,29.73,18.17,66.72,61.85,7.36,122.89,8.69
2016-08-08,PJM RTO,5262.11,26.44,14.73,58.39,51.39,7.75,106.11,8.75
2016-08-09,PJM RTO,4146.2,28.08,16.49,78.72,56.52,5.93,91.68,9.35
2016-08-10,PJM RTO,4245.68,29.06,27.69,51.18,50.57,8.24,84.22,12.93
2016-08-11,PJM RTO,4067.35,31.8,31.12,57.85,41.64,6.51,72.7,10.87
2016-08-12,PJM RTO,4534.74,30.12,28.38,58.4,54.48,8.25,98.61,11.2
2016-08-13,PJM RTO,6542.86,34.41,26.76,55.58,52.14,9.35,96.29,13.7
